uid,seed,K_A,n_unique_rules_A,C_B,C_B_LB,lambda_min_A,tr_A,beta_A,v_A,lambda_min_boot_q05,B_B,c_B
AEIJL24A6RZD6PE4LFOYLHMB5BOA,20260202,25,27,0.7446808510638298,0.5340466336049297,-1.1439447349687274e-17,0.9530307382935934,-3.841033667449481e-16,0.029782210571674794,-3.895299353817253e-17,47,0.44857221363911987
AEIJL24A6RZD6PE4LFOYLHMB5BOA,20260303,25,27,0.7446808510638298,0.5340466336049297,-1.5986055173107825e-17,0.935291582878483,-5.469457599148666e-16,0.029227861964952594,-3.468725898658113e-17,47,0.44857221363911987
AGAG2PQ2KCR5GMH3CMIBKCBOZQSQ,20260101,16,19,0.8243243243243243,0.6710018905837396,-2.1250914886939985e-17,0.8882590073066265,-7.655754355298463e-16,0.02775809397833208,-5.552749150193619e-17,74,0.35749126713786156
AGAG2PQ2KCR5GMH3CMIBKCBOZQSQ,20260202,16,19,0.8243243243243243,0.6710018905837396,-2.556395931440056e-17,0.9028092718568907,-9.061124243643026e-16,0.028212789745527836,-8.441734555787846e-17,74,0.35749126713786156
AGAG2PQ2KCR5GMH3CMIBKCBOZQSQ,20260303,16,19,0.8243243243243243,0.6710018905837396,-2.064506906186007e-17,0.8784958427815568,-7.520151807295404e-16,0.02745299508692365,-5.118645241544082e-17,74,0.35749126713786156
AG2YYEC55OFZYRI6WAZ4A3267W2Q,20260101,12,14,0.7241379310344828,0.534939799972405,-2.315390489727491e-17,0.7564969740121038,-9.794156251323518e-16,0.023640530437878244,-6.866945261686574e-17,58,0.4038009165056743
AG2YYEC55OFZYRI6WAZ4A3267W2Q,20260202,12,14,0.7241379310344828,0.534939799972405,-5.0283074562243015e-17,0.7881808472766108,-2.04148374266075e-15,0.024630651477394086,-7.175499020277372e-17,58,0.4038009165056743
AG2YYEC55OFZYRI6WAZ4A3267W2Q,20260303,12,14,0.7241379310344828,0.534939799972405,-1.674539726106219e-17,0.7657529369882522,-6.997723240364285e-16,0.02392977928088288,-6.683499046250498e-17,58,0.4038009165056743
AHUX7IEXVU62RIOMQQ773RNTZ7EQ,20260101,29,35,0.926605504587156,0.8287030655796698,2.852105211985344e-06,0.8726350659107984,0.00010458824123492241,0.02726984580971245,-2.426666969391405e-17,109,0.2945561183881388
AHUX7IEXVU62RIOMQQ773RNTZ7EQ,20260202,29,35,0.926605504587156,0.8287030655796698,5.1621834835347444e-05,0.9179359333378867,0.0017995795291772985,0.02868549791680896,-2.85400287201936e-17,109,0.2945561183881388
AHUX7IEXVU62RIOMQQ773RNTZ7EQ,20260303,29,35,0.926605504587156,0.8287030655796698,0.00015483809270612668,0.8648828631924046,0.005728890208677645,0.027027589474762644,-2.605442208736254e-17,109,0.2945561183881388
AFL5V4KMZMLILUIYATP7RHN2BTUA,20260101,18,20,0.7666666666666667,0.5848581866522475,-1.6534727445119455e-17,0.8827874688501247,-5.993642829264633e-16,0.027587108401566397,-4.518127250754407e-17,60,0.3970138631061412
AFL5V4KMZMLILUIYATP7RHN2BTUA,20260202,18,20,0.7666666666666667,0.5848581866522475,-2.2965575667316975e-17,0.923193307226771,-7.960395895435413e-16,0.028849790850836592,-5.286787777694683e-17,60,0.3970138631061412
AFL5V4KMZMLILUIYATP7RHN2BTUA,20260303,18,20,0.7666666666666667,0.5848581866522475,-1.776194333450439e-17,0.8896404414382341,-6.388897808931296e-16,0.027801263794944815,-4.56582199842188e-17,60,0.3970138631061412
AFCHDDQ4PQGOSYA66FSK4KUAOUDA,20260101,19,25,0.7962962962962963,0.6689526305057687,-1.5009044630223542e-17,0.7536882726589715,-6.372520916011047e-16,0.02355275852059286,-5.0911338074815126e-17,108,0.2959166619717091
AFCHDDQ4PQGOSYA66FSK4KUAOUDA,20260202,19,25,0.7962962962962963,0.6689526305057687,-1.3220972450579722e-17,0.8321152926712658,-5.084284859858824e-16,0.026003602895977057,-5.1955657796700795e-17,108,0.2959166619717091
AFCHDDQ4PQGOSYA66FSK4KUAOUDA,20260303,19,25,0.7962962962962963,0.6689526305057687,-1.5044531256339987e-17,0.7788060924800219,-6.181577222512923e-16,0.024337690390000683,-3.723931353927485e-17,108,0.2959166619717091
AEPSNPZWAOSASXZW6F6GJZD4RZ6Q,20260101,24,26,0.803921568627451,0.6097335482929176,-1.1656068538457186e-17,0.8533467394426886,-4.3709570329433543e-16,0.026667085607584018,-4.306574085997883e-17,51,0.4306219954198425
AEPSNPZWAOSASXZW6F6GJZD4RZ6Q,20260202,24,26,0.803921568627451,0.6097335482929176,-2.808280274592346e-17,0.8906205113473137,-1.0090152611801975e-15,0.027831890979603553,-5.11424832916788e-17,51,0.4306219954198425
AEPSNPZWAOSASXZW6F6GJZD4RZ6Q,20260303,24,26,0.803921568627451,0.6097335482929176,-1.0894408913803853e-17,0.8804941108876757,-3.959380090461465e-16,0.027515440965239866,-5.1072246019561064e-17,51,0.4306219954198425
AEBRHRPGW3XTHRIST5JBCSBRV2YQ,20260101,20,22,0.7321428571428571,0.5398826411842328,-2.5570632323369626e-17,0.833237575409365,-9.82025125242127e-16,0.026038674231542658,-5.045338316548142e-17,56,0.41094839026651225
AEBRHRPGW3XTHRIST5JBCSBRV2YQ,20260202,20,22,0.7321428571428571,0.5398826411842328,-2.901175100361586e-17,0.8684286124676815,-1.0690297610965194e-15,0.02713839413961505,-4.92171610529539e-17,56,0.41094839026651225
AEBRHRPGW3XTHRIST5JBCSBRV2YQ,20260303,20,22,0.7321428571428571,0.5398826411842328,-4.370560903324874e-17,0.8177966101694911,-1.7101801006170708e-15,0.025556144067796598,-4.018362725354625e-17,56,0.41094839026651225
AEGZSPOEFGEEXIKTIPZ62HCJJILA,20260101,17,19,0.7592592592592593,0.5655798297438002,-3.3094490932904716e-17,0.8527272727272723,-1.241925459315828e-15,0.02664772727272726,-6.594677115676325e-17,54,0.41848935669256576
AEGZSPOEFGEEXIKTIPZ62HCJJILA,20260202,17,19,0.7592592592592593,0.5655798297438002,-1.9927600942298707e-17,0.9075206611570245,-7.026652476876479e-16,0.028360020661157014,-6.180241014582247e-17,54,0.41848935669256576
AEGZSPOEFGEEXIKTIPZ62HCJJILA,20260303,17,19,0.7592592592592593,0.5655798297438002,-1.2470206110967874e-17,0.8582644628099175,-4.649459611137949e-16,0.026820764462809923,-5.28700462606808e-17,54,0.41848935669256576
AFLQ6X2P5FJIO6BG25LEO5BY6NUQ,20260101,18,20,0.7678571428571429,0.5790110416470615,-2.9207070166216026e-17,0.8622050382653059,-1.0839953419888535e-15,0.02694390744579081,-5.217819649460734e-17,56,0.41094839026651225
AFLQ6X2P5FJIO6BG25LEO5BY6NUQ,20260202,18,20,0.7678571428571429,0.5790110416470615,-2.3977696534864618e-17,0.921316964285714,-8.32814676011676e-16,0.02879115513392856,-5.758894657095324e-17,56,0.41094839026651225
AFLQ6X2P5FJIO6BG25LEO5BY6NUQ,20260303,18,20,0.7678571428571429,0.5790110416470615,-2.1435894778963895e-17,0.8979193239795916,-7.639312515145684e-16,0.028059978874362238,-5.625033234886849e-17,56,0.41094839026651225
AF6QHJSY6N5MMHTC5L26QOTX6K3Q,20260101,36,54,0.9537037037037037,0.910913563832642,0.0004663357797744833,0.8515697777777776,0.01752380761060504,0.02661155555555555,6.356806470585135e-05,324,0.17084756444706178
AF6QHJSY6N5MMHTC5L26QOTX6K3Q,20260202,36,54,0.9537037037037037,0.910913563832642,0.000726207765065421,0.8873226666666667,0.026189625662772963,0.027728833333333334,8.585691000043469e-05,324,0.17084756444706178
AF6QHJSY6N5MMHTC5L26QOTX6K3Q,20260303,36,54,0.9537037037037037,0.910913563832642,0.0005890074767281505,0.8590346666666666,0.021941185829482415,0.02684483333333333,8.586535088568465e-05,324,0.17084756444706178
AE65YJ4S74KNCPHITVS2RGW6HZMA,20260101,14,16,0.7758620689655172,0.5916522758635323,-1.763649778221479e-17,0.7661132812500001,-7.366638104877172e-16,0.023941040039062503,-6.612871421471274e-17,58,0.4038009165056743
AE65YJ4S74KNCPHITVS2RGW6HZMA,20260202,14,16,0.7758620689655172,0.5916522758635323,-3.0207055395370247e-17,0.8602430555555551,-1.12366588304231e-15,0.026882595486111098,-8.278558116950189e-17,58,0.4038009165056743
AE65YJ4S74KNCPHITVS2RGW6HZMA,20260303,14,16,0.7758620689655172,0.5916522758635323,-1.90132903651591e-17,0.808810763888889,-7.522467786651194e-16,0.02527533637152778,-7.538537330054534e-17,58,0.4038009165056743
AE5ENPQDNKIJMBAKVDSJOTU573YA,20260101,17,23,0.832258064516129,0.7332745124006698,-2.2389445285764792e-17,0.784331100416233,-9.134691315494914e-16,0.02451034688800728,-4.343412619845357e-17,155,0.24701051890763168
AE5ENPQDNKIJMBAKVDSJOTU573YA,20260202,17,23,0.832258064516129,0.7332745124006698,-2.0845204825428323e-17,0.839042989073881,-7.950087934707363e-16,0.02622009340855878,-6.136851423655652e-17,155,0.24701051890763168
AE5ENPQDNKIJMBAKVDSJOTU573YA,20260303,17,23,0.832258064516129,0.7332745124006698,-2.6315395180351622e-17,0.8093132154006241,-1.0405027741384422e-15,0.025291037981269502,-5.488772324282226e-17,155,0.24701051890763168
AE5QZEEWDFEG5S46RP5DHOGQFFPQ,20260101,23,26,0.8235294117647058,0.662303804618508,-1.9113283262931385e-17,0.8098591549295773,-7.552239925805237e-16,0.02530809859154929,-4.9685177138353866e-17,68,0.3729295874619298
AE5QZEEWDFEG5S46RP5DHOGQFFPQ,20260202,23,26,0.8235294117647058,0.662303804618508,-2.4667372973412255e-17,0.8601467962705808,-9.17699093424142e-16,0.02687958738345565,-5.2712814932091293e-17,68,0.3729295874619298
AE5QZEEWDFEG5S46RP5DHOGQFFPQ,20260303,23,26,0.8235294117647058,0.662303804618508,-1.3134401815321131e-17,0.8029656814124181,-5.234356434150041e-16,0.025092677544138065,-4.939533139659503e-17,68,0.3729295874619298
AFDRY7B5ON4J7XFAJOTBQNWCAPPQ,20260101,15,18,0.9090909090909091,0.7800762083553834,-1.6036340383887034e-17,0.7542222222222221,-6.803868636652131e-16,0.02356944444444444,-6.182428419532272e-17,77,0.3504579647600215
AFDRY7B5ON4J7XFAJOTBQNWCAPPQ,20260202,15,18,0.9090909090909091,0.7800762083553834,-1.8214178855024976e-17,0.8280000000000004,-7.03929617585506e-16,0.025875000000000013,-6.708614511655723e-17,77,0.3504579647600215
AFDRY7B5ON4J7XFAJOTBQNWCAPPQ,20260303,15,18,0.9090909090909091,0.7800762083553834,-2.3029453991500846e-17,0.7973777777777774,-9.242075064868523e-16,0.024918055555555544,-7.36886887886531e-17,77,0.3504579647600215
AGUJGT64W3FGFMJTIJBYJFPLUDAA,20260101,16,20,0.839622641509434,0.7177925093447484,-1.175519850265828e-17,0.7595437835799792,-4.952530192691057e-16,0.02373574323687435,-5.99516672001981e-17,106,0.2986952831380848
AGUJGT64W3FGFMJTIJBYJFPLUDAA,20260202,16,20,0.839622641509434,0.7177925093447484,-1.8935307793393296e-17,0.756291827693468,-8.011852398782952e-16,0.023634119615420876,-4.695020644965202e-17,106,0.2986952831380848
AGUJGT64W3FGFMJTIJBYJFPLUDAA,20260303,16,20,0.839622641509434,0.7177925093447484,-2.4941492526012572e-17,0.7330804034310491,-1.0887315458125888e-15,0.022908762607220284,-4.7409446643920575e-17,106,0.2986952831380848
AGAMBW4YURLNKK5KW5EDKDC2ZMOA,20260101,23,25,0.75,0.5512847671309347,-1.4311823833130797e-17,0.8975150818730249,-5.102737234280566e-16,0.028047346308532027,-4.3775588899674473e-17,52,0.4264612988552444
AGAMBW4YURLNKK5KW5EDKDC2ZMOA,20260202,23,25,0.75,0.5512847671309347,-1.3925954629703163e-17,0.9259551852915828,-4.812657839484666e-16,0.028936099540361963,-5.063252251601697e-17,52,0.4264612988552444
AGAMBW4YURLNKK5KW5EDKDC2ZMOA,20260303,23,25,0.75,0.5512847671309347,-2.4369618681870336e-17,0.905486929043378,-8.612247982902606e-16,0.028296466532605563,-4.3552088009049416e-17,52,0.4264612988552444
AGHCMB24BP3XPSVIJJ24BNYUF3KQ,20260101,18,22,0.8383838383838383,0.7113692173816772,-2.4244069226622608e-17,0.870865051903114,-8.908500961848614e-16,0.027214532871972313,-5.105894313584522e-17,99,0.30907487324561833
AGHCMB24BP3XPSVIJJ24BNYUF3KQ,20260202,18,22,0.8383838383838383,0.7113692173816772,-1.6910675859323707e-17,0.89636678200692,-6.037055794133399e-16,0.02801146193771625,-5.96380701379885e-17,99,0.30907487324561833
AGHCMB24BP3XPSVIJJ24BNYUF3KQ,20260303,18,22,0.8383838383838383,0.7113692173816772,-1.9160393508103596e-17,0.8649134948096884,-7.08894699803737e-16,0.027028546712802762,-4.5815969608604495e-17,99,0.30907487324561833
AGT2KDRLM26MXIDQTURAONUUC3YQ,20260101,15,17,0.7857142857142857,0.5990868734757044,-3.4268931313238173e-17,0.8261880165289256,-1.327307804137375e-15,0.025818375516528925,-6.115857387868233e-17,56,0.41094839026651225
AGT2KDRLM26MXIDQTURAONUUC3YQ,20260202,15,17,0.7857142857142857,0.5990868734757044,-3.0386261497788625e-17,0.8937241735537189,-1.0879870956861732e-15,0.027928880423553716,-6.754224805920645e-17,56,0.41094839026651225
AGT2KDRLM26MXIDQTURAONUUC3YQ,20260303,15,17,0.7857142857142857,0.5990868734757044,-1.4580219103822292e-17,0.8761621900826451,-5.325121496949142e-16,0.02738006844008266,-6.28377149767088e-17,56,0.41094839026651225
AEOOVIA4OZ4YXXMOX52QKRFPI44A,20260101,29,34,0.8155339805825242,0.6875481944825776,1.2770190841532867e-05,0.8723419008875736,0.0004684471839691185,0.027260684402736674,-2.5894772172287474e-17,103,0.3030139932349517
AEOOVIA4OZ4YXXMOX52QKRFPI44A,20260202,29,34,0.8155339805825242,0.6875481944825776,5.7461340354252944e-05,0.8869036612426038,0.0020732385846280984,0.027715739413831368,-3.040204704365477e-17,103,0.3030139932349517
AEOOVIA4OZ4YXXMOX52QKRFPI44A,20260303,29,34,0.8155339805825242,0.6875481944825776,1.8297324807001916e-07,0.8656273113905323,6.764047138063363e-06,0.027050853480954134,-2.8634800172185595e-17,103,0.3030139932349517
AFWAQN3ITXKIYH3ZEARLO7PJLINQ,20260101,20,24,0.8108108108108109,0.6551919915722424,-2.0226444208545095e-17,0.8527331371661384,-7.5902552212807905e-16,0.026647910536441825,-5.170313929380535e-17,74,0.35749126713786156
AFWAQN3ITXKIYH3ZEARLO7PJLINQ,20260202,20,24,0.8108108108108109,0.6551919915722424,-1.8364147592317212e-17,0.8838841104572206,-6.648526837417254e-16,0.027621378451788144,-5.616213605994797e-17,74,0.35749126713786156
AFWAQN3ITXKIYH3ZEARLO7PJLINQ,20260303,20,24,0.8108108108108109,0.6551919915722424,-2.4664723308176993e-17,0.8592547532820278,-9.185531332203248e-16,0.02685171104006337,-5.182749565180509e-17,74,0.35749126713786156
AFUU7IDCZCKYQN4XFG2NUS2SB4MQ,20260101,21,26,0.859375,0.753836517611057,-1.3694901710320407e-17,0.8017768595041321,-5.46582068982741e-16,0.02505552685950413,-4.429137791027888e-17,128,0.27181681058187696
AFUU7IDCZCKYQN4XFG2NUS2SB4MQ,20260202,21,26,0.859375,0.753836517611057,-1.262419147492572e-17,0.859421487603306,-4.700535569854061e-16,0.02685692148760331,-4.6828652517096536e-17,128,0.27181681058187696
AFUU7IDCZCKYQN4XFG2NUS2SB4MQ,20260303,21,26,0.859375,0.753836517611057,-2.6469216366397916e-17,0.8289462809917355,-1.021797121414648e-15,0.025904571280991735,-4.914005828604599e-17,128,0.27181681058187696
AHQLV6Q4IX2WPEFGJW3HFIYXCYIQ,20260101,26,33,0.9019607843137255,0.816125009160727,2.0679474342150524e-06,0.7846914609008373,8.43316401314124e-05,0.024521608153151166,-4.095135134232783e-17,153,0.24861972497461987
AHQLV6Q4IX2WPEFGJW3HFIYXCYIQ,20260202,26,33,0.9019607843137255,0.816125009160727,7.82125399455604e-07,0.8024209464497166,3.11906274297984e-05,0.025075654576553644,-4.8766527672618714e-17,153,0.24861972497461987
AHQLV6Q4IX2WPEFGJW3HFIYXCYIQ,20260303,26,33,0.9019607843137255,0.816125009160727,1.2740354101294027e-05,0.793166966361124,0.0005140044259682262,0.024786467698785127,-4.116861938913688e-17,153,0.24861972497461987
AGKBFSXT5MSPV2DLOXJ52CES22EA,20260101,23,38,0.8838709677419355,0.8241717019056796,3.9986624545017604e-05,0.8412378044705802,0.0015210585860984242,0.02628868138970563,-1.6114390369533555e-17,310,0.17466281294399427
AGKBFSXT5MSPV2DLOXJ52CES22EA,20260202,23,38,0.8838709677419355,0.8241717019056796,2.6866502752189794e-05,0.8893224381035113,0.0009667225870331708,0.027791326190734728,-1.5867702850184696e-17,310,0.17466281294399427
AGKBFSXT5MSPV2DLOXJ52CES22EA,20260303,23,38,0.8838709677419355,0.8241717019056796,7.230901940811088e-05,0.8628859133282099,0.002681569585641654,0.026965184791506558,-1.3224747436366454e-17,310,0.17466281294399427
AET3XU3MM3F7EIVNMOR3L3WGA2LQ,20260101,20,24,0.8656716417910447,0.7119581267464503,-1.531832407840418e-17,0.8420531113753469,-5.821323665775663e-16,0.02631415973047959,-5.3279860023814257e-17,67,0.3757023363262605
AET3XU3MM3F7EIVNMOR3L3WGA2LQ,20260202,20,24,0.8656716417910447,0.7119581267464503,-4.389582849351942e-17,0.8652728233584356,-1.6233799027000577e-15,0.027039775729951112,-5.850191593494457e-17,67,0.3757023363262605
AET3XU3MM3F7EIVNMOR3L3WGA2LQ,20260303,20,24,0.8656716417910447,0.7119581267464503,-4.066048574360207e-17,0.8460827057735496,-1.537834936131539e-15,0.026440084555423425,-5.689992746604177e-17,67,0.3757023363262605
AG4DR3M7IIZN3Y3YCCSSW3BJZL7Q,20260101,19,21,0.7692307692307693,0.5725168389739189,-1.5319797924998848e-17,0.8641889812249922,-5.672758438843488e-16,0.027005905663281007,-4.715504086247691e-17,52,0.4264612988552444
AG4DR3M7IIZN3Y3YCCSSW3BJZL7Q,20260202,19,21,0.7692307692307693,0.5725168389739189,-2.6643409647183392e-17,0.9118190212373036,-9.350420301091523e-16,0.02849434441366574,-5.1396017839124077e-17,52,0.4264612988552444
AG4DR3M7IIZN3Y3YCCSSW3BJZL7Q,20260303,19,21,0.7692307692307693,0.5725168389739189,-1.9997973113680416e-17,0.8758079409048938,-7.306797640777106e-16,0.02736899815327793,-5.148297527073283e-17,52,0.4264612988552444
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,20260101,37,104,0.9248349415947181,0.9066688897475788,0.0008340144282385745,0.8862424339073516,0.030114177207660554,0.027695076059604737,0.0005939495391947197,1969,0.06930402196548947
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,20260202,37,104,0.9248349415947181,0.9066688897475788,0.0009665686892839351,0.8674108791220527,0.03565807024278025,0.027106589972564148,0.0006305080120128798,1969,0.06930402196548947
AHGIDR4IJFS23Q4GTZ33FI5LYDSQ_1,20260303,37,104,0.9248349415947181,0.9066688897475788,0.0009085896652534728,0.9005782398276458,0.032284667785972186,0.028143069994613933,0.0005710471004815684,1969,0.06930402196548947
AEX2FAB4OAZBA2MWYMQPDZBYWD3Q,20260101,30,40,0.8984771573604061,0.8239575489721223,0.00018899107409160593,0.8138128000685871,0.007431333557817837,0.025431650002143348,-1.6983622382325377e-17,197,0.21910292936050366
AEX2FAB4OAZBA2MWYMQPDZBYWD3Q,20260202,30,40,0.8984771573604061,0.8239575489721223,0.0002556898098887,0.8706624014060357,0.009397527564329345,0.027208200043938615,-1.8402151427164054e-17,197,0.21910292936050366
AEX2FAB4OAZBA2MWYMQPDZBYWD3Q,20260303,30,40,0.8984771573604061,0.8239575489721223,9.764015355011114e-05,0.8205482681755829,0.003807801484427692,0.025642133380486966,-1.496740330201534e-17,197,0.21910292936050366
AESVYYXWEFTU2N53XMDLBA45DDYA,20260101,23,29,0.9067796610169492,0.8075342274001257,-1.2457640566320959e-17,0.8808490181224867,-4.525684764591938e-16,0.02752653181632771,-2.7351732509381817e-17,118,0.28310027644748353
AESVYYXWEFTU2N53XMDLBA45DDYA,20260202,23,29,0.9067796610169492,0.8075342274001257,-6.4433908277545235e-19,0.8960142182856476,-2.3011744934432754e-17,0.02800044432142649,-3.712011606910813e-17,118,0.28310027644748353
AESVYYXWEFTU2N53XMDLBA45DDYA,20260303,23,29,0.9067796610169492,0.8075342274001257,-8.589212458514648e-18,0.8819270438785616,-3.116525347308834e-16,0.02756022012120505,-3.362177209781642e-17,118,0.28310027644748353
AFAQXBR4VC67CCGJBTSIXE2TASMQ,20260101,20,23,0.75,0.5422702516062894,-2.037384643318835e-17,0.8680411030176898,-7.510739797868084e-16,0.027126284469302805,-4.365086766621156e-17,48,0.4438749929575638
AFAQXBR4VC67CCGJBTSIXE2TASMQ,20260202,20,23,0.75,0.5422702516062894,-1.795525971736518e-17,0.9043964620187303,-6.353057924100839e-16,0.02826238943808532,-5.282352470355928e-17,48,0.4438749929575638
AFAQXBR4VC67CCGJBTSIXE2TASMQ,20260303,20,23,0.75,0.5422702516062894,-3.5842453889008886e-17,0.8635535900104057,-1.328184536219071e-15,0.026986049687825177,-4.759714832150034e-17,48,0.4438749929575638
AHK2L4IXTHN63SWGMDGQERGEUP2A,20260101,15,17,0.7058823529411765,0.5018827343627887,-1.9360088570966842e-17,0.8109381007304883,-7.639582277770354e-16,0.02534181564782776,-5.951767172172619e-17,51,0.4306219954198425
AHK2L4IXTHN63SWGMDGQERGEUP2A,20260202,15,17,0.7058823529411765,0.5018827343627887,-2.5619997500949334e-17,0.8492887351018836,-9.653253200538775e-16,0.026540272971933863,-7.620679180912753e-17,51,0.4306219954198425
AHK2L4IXTHN63SWGMDGQERGEUP2A,20260303,15,17,0.7058823529411765,0.5018827343627887,-2.2413646260599662e-17,0.8481353325643981,-8.456630124942119e-16,0.02650422914263744,-6.638508426971092e-17,51,0.4306219954198425
AGWGWBQWVHYNPPXU2MGPT55CCUDQ,20260101,21,25,0.7931034482758621,0.6487170645418534,-2.3364795812806262e-17,0.8051480530016224,-9.286161262173404e-16,0.0251608766563007,-3.9739678976613615e-17,87,0.3297020677023652
AGWGWBQWVHYNPPXU2MGPT55CCUDQ,20260202,21,25,0.7931034482758621,0.6487170645418534,-1.3637513795033756e-17,0.8878278799350999,-4.915372126779584e-16,0.027744621247971873,-4.980651746664793e-17,87,0.3297020677023652
AGWGWBQWVHYNPPXU2MGPT55CCUDQ,20260303,21,25,0.7931034482758621,0.6487170645418534,-9.999997325630825e-18,0.8296207409410494,-3.8571831516315077e-16,0.025925648154407795,-4.707289005908572e-17,87,0.3297020677023652
AHL5NDZ4IEYIQJVI2PZ66LORSVHQ,20260101,24,29,0.8768115942028986,0.7794036599171795,-9.843827417490283e-18,0.8592453489387718,-3.666036455696143e-16,0.02685141715433662,-3.2242124113294113e-17,138,0.26178318899961756
AHL5NDZ4IEYIQJVI2PZ66LORSVHQ,20260202,24,29,0.8768115942028986,0.7794036599171795,-9.634379197403215e-18,0.9003406411040262,-3.4242609990242746e-16,0.02813564503450082,-4.677749079649692e-17,138,0.26178318899961756
AHL5NDZ4IEYIQJVI2PZ66LORSVHQ,20260303,24,29,0.8768115942028986,0.7794036599171795,-1.3391902906048696e-17,0.8740719713512097,-4.902810146527017e-16,0.027314749104725304,-3.433894967470122e-17,138,0.26178318899961756
AF42QWADO6J4PFNPBK3OX26TMW5A,20260101,18,20,0.6515151515151515,0.47198295207606744,-1.6472021147496926e-17,0.8774314413265303,-6.007360255098758e-16,0.02741973254145407,-4.3801125004832123e-17,66,0.37853786588357646
AF42QWADO6J4PFNPBK3OX26TMW5A,20260202,18,20,0.6515151515151515,0.47198295207606744,-3.121589347296026e-17,0.927694515306122,-1.076764575680505e-15,0.028990453603316313,-5.114073552784622e-17,66,0.37853786588357646
AF42QWADO6J4PFNPBK3OX26TMW5A,20260303,18,20,0.6515151515151515,0.47198295207606744,-2.183701072237775e-17,0.8822146045918368,-7.920797722900834e-16,0.0275692063934949,-5.3262995326341025e-17,66,0.37853786588357646
AEX7WYICU67C57WTXC4HTJEKRYEA,20260101,20,22,0.7555555555555555,0.54077704353994,-2.7135201683381572e-17,0.8096093076702091,-1.0725252855194686e-15,0.025300290864694035,-5.769313589228603e-17,45,0.45843212147268764
AEX7WYICU67C57WTXC4HTJEKRYEA,20260202,20,22,0.7555555555555555,0.54077704353994,-3.638123640860611e-17,0.8821459350761272,-1.3197357928934148e-15,0.027567060471128974,-6.889919850764829e-17,45,0.45843212147268764
AEX7WYICU67C57WTXC4HTJEKRYEA,20260303,20,22,0.7555555555555555,0.54077704353994,-1.6799945385247394e-17,0.8264148233266303,-6.505186465120284e-16,0.025825463228957197,-6.836496588527484e-17,45,0.45843212147268764
AEKD5GQ2WB55LKLFB7ECXBCXE5LQ,20260101,17,19,0.8095238095238095,0.638521373596947,-2.8015151270818786e-17,0.7784598214285712,-1.151613501414934e-15,0.02432686941964285,-5.29622147011878e-17,63,0.38744585796686215
AEKD5GQ2WB55LKLFB7ECXBCXE5LQ,20260202,17,19,0.8095238095238095,0.638521373596947,-1.898864080596194e-17,0.8345822704081634,-7.280726266729936e-16,0.026080695950255105,-6.567824508203199e-17,63,0.38744585796686215
AEKD5GQ2WB55LKLFB7ECXBCXE5LQ,20260303,17,19,0.8095238095238095,0.638521373596947,-1.9708134432413196e-17,0.8068399234693876,-7.816424094700245e-16,0.025213747608418362,-4.801983057245528e-17,63,0.38744585796686215
AEGUMA7C7RCKZZMFDM7SGENNPHEQ,20260101,20,24,0.9156626506024096,0.7948752630685193,-1.3394514966112717e-17,0.9073523007693424,-4.72390358796883e-16,0.02835475939904195,-4.590924712762645e-17,83,0.337553216686308
AEGUMA7C7RCKZZMFDM7SGENNPHEQ,20260202,20,24,0.9156626506024096,0.7948752630685193,-1.8043266117518354e-17,0.9210335317172305,-6.26887616875443e-16,0.028782297866163452,-4.992329790634769e-17,83,0.337553216686308
AEGUMA7C7RCKZZMFDM7SGENNPHEQ,20260303,20,24,0.9156626506024096,0.7948752630685193,-1.6139144643528063e-17,0.9070256931339817,-5.693913992760622e-16,0.02834455291043693,-4.5500221418173845e-17,83,0.337553216686308
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,20260101,29,33,0.9181818181818182,0.8180263266185924,2.0007068177349708e-05,0.8691860465116279,0.0007365812926296508,0.027162063953488372,-3.839204634361738e-17,110,0.2932141700951977
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,20260202,29,33,0.9181818181818182,0.8180263266185924,1.778724776223835e-08,0.9069260411032991,6.276056730041519e-07,0.028341438784478097,-3.504160343972293e-17,110,0.2932141700951977
AG7ZCPDIT7UCFJYYA23SOBDVJQUA,20260303,29,33,0.9181818181818182,0.8180263266185924,3.348228613265721e-07,0.8843462682531095,1.2115538841606499e-05,0.02763582088290967,-3.262349677842457e-17,110,0.2932141700951977
AEOGGJJ6BOOK4G6I4XVUWGRIFHLQ,20260101,18,20,0.8333333333333334,0.686288655265838,-2.693165592267338e-17,0.886657433056325,-9.719796591056169e-16,0.027708044783010158,-5.3250214865663484e-17,78,0.3482041924133042
AEOGGJJ6BOOK4G6I4XVUWGRIFHLQ,20260202,18,20,0.8333333333333334,0.686288655265838,-2.4054754306717197e-17,0.9064327485380115,-8.4921042300875185e-16,0.02832602339181286,-5.212988308631954e-17,78,0.3482041924133042
AEOGGJJ6BOOK4G6I4XVUWGRIFHLQ,20260303,18,20,0.8333333333333334,0.686288655265838,-2.6661115609005985e-17,0.9009695290858724,-9.46930691822405e-16,0.02815529778393351,-4.5047981566440113e-17,78,0.3482041924133042
